2019-09-28 20:05:01.363 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d2cc5c4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
SELECT DEPT_ID,parent_id,dept_name,order_num,create_time,modify_time FROM t_dept ORDER BY order_num ASC;
2019-09-28 21:35:13.766 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:35:13 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:35:15.918 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:35:15 | 耗时 13 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-09-28 21:35:15.936 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:35:15 | 耗时 17 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 group by u.username ORDER BY userId ASC LIMIT 0,10;
2019-09-28 21:35:23.810 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:35:23 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:35:33.853 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 21:35:33 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:35:43.896 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 21:35:43 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:35:53.942 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 21:35:53 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:35:57.146 febs [http-nio-9527-exec-6] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:35:57.173 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 21:35:57 | 耗时 12 ms | SQL 语句：
SELECT DEPT_ID,parent_id,dept_name,order_num,create_time,modify_time FROM t_dept ORDER BY order_num ASC;
2019-09-28 21:35:57.185 febs [http-nio-9527-exec-7] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:35:57.227 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 21:35:57 | 耗时 13 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-09-28 21:35:57.241 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 21:35:57 | 耗时 13 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 group by u.username ORDER BY userId ASC LIMIT 0,10;
2019-09-28 21:36:03.991 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 21:36:03 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:36:14.040 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 21:36:14 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:36:24.088 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 21:36:24 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:36:34.137 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 21:36:34 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:36:44.186 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:36:44 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:36:46.499 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:36:46 | 耗时 24 ms | SQL 语句：
UPDATE t_user SET last_login_time='2019-09-28T21:36:46.472+0800' WHERE username = 'admin';
2019-09-28 21:36:46.514 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:36:46 | 耗时 12 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'admin' group by u.username;
2019-09-28 21:36:46.603 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:36:46 | 耗时 24 ms | SQL 语句：
INSERT INTO t_login_log ( username, login_time, location, ip ) VALUES ( 'admin', '2019-09-28T21:36:46.576+0800', '内网IP|0|0|内网IP|内网IP', '127.0.0.1' );
2019-09-28 21:36:46.805 febs [http-nio-9527-exec-1] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:36:46.821 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 21:36:46 | 耗时 13 ms | SQL 语句：
select m.* from t_menu m where m.type <> 1 and m.MENU_ID in (select distinct rm.menu_id from t_role_menu rm left join t_role r on (rm.role_id = r.role_id) left join t_user_role ur on (ur.role_id = r.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'admin') order by m.order_num;
2019-09-28 21:36:47.380 febs [http-nio-9527-exec-2] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:36:47.406 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:36:47 | 耗时 12 ms | SQL 语句：
select count(1) from t_login_log;
2019-09-28 21:36:47.422 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:36:47 | 耗时 15 ms | SQL 语句：
select count(1) from t_login_log where datediff(login_time,now())=0;
2019-09-28 21:36:47.436 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:36:47 | 耗时 12 ms | SQL 语句：
select count(distinct(ip)) from t_login_log where datediff(login_time,now())=0;
2019-09-28 21:36:47.449 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:36:47 | 耗时 12 ms | SQL 语句：
select date_format(l.login_time, '%m-%d') days, count(1) count from ( select * from t_login_log where date_sub(curdate(), interval 7 day) <= date(login_time) ) as l where 1 = 1 group by days;
2019-09-28 21:36:47.463 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:36:47 | 耗时 12 ms | SQL 语句：
select date_format(l.login_time, '%m-%d') days, count(1) count from ( select * from t_login_log where date_sub(curdate(), interval 7 day) <= date(login_time) ) as l where 1 = 1 and l.username = 'admin' group by days;
2019-09-28 21:36:54.234 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 21:36:54 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:37:04.280 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 21:37:04 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:37:14.331 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 21:37:14 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:37:24.380 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:37:24 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:37:34.430 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:37:34 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:37:44.478 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:37:44 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:37:54.522 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 21:37:54 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:38:04.570 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 21:38:04 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:38:14.619 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:38:14 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:38:24.668 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 21:38:24 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:38:34.716 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 21:38:34 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:38:44.764 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 21:38:44 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:38:54.812 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:38:54 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:39:04.863 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:39:04 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:39:14.906 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:39:14 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:39:24.956 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 21:39:24 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:39:35.006 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 21:39:35 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:39:45.051 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 21:39:45 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:39:55.097 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:39:55 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:40:05.143 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 21:40:05 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:40:15.187 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 21:40:15 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:40:25.230 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 21:40:25 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:40:35.281 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:40:35 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:40:45.334 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:40:45 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:40:55.381 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:40:55 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:41:05.427 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 21:41:05 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:41:15.478 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 21:41:15 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:41:25.529 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 21:41:25 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:41:35.576 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:41:35 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:41:45.621 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 21:41:45 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:41:55.668 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 21:41:55 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:42:05.716 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 21:42:05 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:42:15.758 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:42:15 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:42:25.804 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:42:25 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:42:35.849 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:42:35 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:42:45.892 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 21:42:45 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:42:55.934 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 21:42:55 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:43:05.979 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 21:43:05 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:43:16.030 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:43:16 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:43:26.076 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 21:43:26 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:43:36.124 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 21:43:36 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:43:46.168 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 21:43:46 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:43:56.212 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:43:56 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:44:06.261 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:44:06 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:44:16.309 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:44:16 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:44:26.349 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 21:44:26 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 21:44:26.840 febs [http-nio-9527-exec-5] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:44:26.861 febs [http-nio-9527-exec-9] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:44:26.888 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:44:26 | 耗时 12 ms | SQL 语句：
SELECT DEPT_ID,parent_id,dept_name,order_num,create_time,modify_time FROM t_dept ORDER BY order_num ASC;
2019-09-28 21:44:31.901 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:44:31 | 耗时 13 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-09-28 21:44:31.916 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:44:31 | 耗时 13 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 group by u.username ORDER BY userId ASC LIMIT 0,10;
2019-09-28 21:44:32.435 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 21:44:32 | 耗时 24 ms | SQL 语句：
UPDATE t_user SET last_login_time='2019-09-28T21:44:32.409+0800' WHERE username = 'admin';
2019-09-28 21:44:32.450 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 21:44:32 | 耗时 13 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'admin' group by u.username;
2019-09-28 21:44:32.547 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 21:44:32 | 耗时 24 ms | SQL 语句：
INSERT INTO t_login_log ( username, login_time, location, ip ) VALUES ( 'admin', '2019-09-28T21:44:32.520+0800', '内网IP|0|0|内网IP|内网IP', '127.0.0.1' );
2019-09-28 21:44:32.739 febs [http-nio-9527-exec-4] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:44:32.755 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 21:44:32 | 耗时 13 ms | SQL 语句：
select m.* from t_menu m where m.type <> 1 and m.MENU_ID in (select distinct rm.menu_id from t_role_menu rm left join t_role r on (rm.role_id = r.role_id) left join t_user_role ur on (ur.role_id = r.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'admin') order by m.order_num;
2019-09-28 21:44:33.254 febs [http-nio-9527-exec-8] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:44:33.269 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:44:33 | 耗时 12 ms | SQL 语句：
select count(1) from t_login_log;
2019-09-28 21:44:33.282 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:44:33 | 耗时 12 ms | SQL 语句：
select count(1) from t_login_log where datediff(login_time,now())=0;
2019-09-28 21:44:33.296 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:44:33 | 耗时 12 ms | SQL 语句：
select count(distinct(ip)) from t_login_log where datediff(login_time,now())=0;
2019-09-28 21:44:33.309 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:44:33 | 耗时 12 ms | SQL 语句：
select date_format(l.login_time, '%m-%d') days, count(1) count from ( select * from t_login_log where date_sub(curdate(), interval 7 day) <= date(login_time) ) as l where 1 = 1 group by days;
2019-09-28 21:44:33.323 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:44:33 | 耗时 12 ms | SQL 语句：
select date_format(l.login_time, '%m-%d') days, count(1) count from ( select * from t_login_log where date_sub(curdate(), interval 7 day) <= date(login_time) ) as l where 1 = 1 and l.username = 'admin' group by days;
2019-09-28 21:44:35.883 febs [http-nio-9527-exec-10] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:44:35.895 febs [http-nio-9527-exec-5] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:44:35.911 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 21:44:35 | 耗时 12 ms | SQL 语句：
SELECT DEPT_ID,parent_id,dept_name,order_num,create_time,modify_time FROM t_dept ORDER BY order_num ASC;
2019-09-28 21:44:35.937 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:44:35 | 耗时 13 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-09-28 21:44:35.951 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 21:44:35 | 耗时 13 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 group by u.username ORDER BY userId ASC LIMIT 0,10;
2019-09-28 21:44:36.379 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 21:44:36 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:44:37.962 febs [http-nio-9527-exec-6] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 21:44:38.016 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 21:44:38 | 耗时 12 ms | SQL 语句：
SELECT COUNT(1) FROM t_role;
2019-09-28 21:44:38.030 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 21:44:38 | 耗时 12 ms | SQL 语句：
SELECT ROLE_ID,role_name,remark,create_time,modify_time FROM t_role LIMIT 0,10;
2019-09-28 21:44:46.425 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 21:44:46 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:44:56.472 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 21:44:56 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:45:06.517 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 21:45:06 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:45:16.565 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 21:45:16 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 21:45:17.588 febs [Thread-72] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
